subject	subject	subject
-	-	-
1	1	1

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
baker	baker	baker
1    1    2	1    1    2	1    1    2
lamb	lamb	lamb
0    1    1	0    1    1	0    1    1
luongo	luongo	luongo
0    2    2	0    2    2	0    2    2
maciver	maciv	maciver
1    1    2	1    1    2	1    1    2
turgeon	turgeon	turgeon
1    0    1	1    0    1	1    0    1

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
winnipeg	winnipeg	winnipeg
1	1	1
3	3	3
2	2	2
-	-	-
-	-	-
6	6	6
edmonton	edmonton	edmonton
1	1	1
0	0	0
3	3	3
-	-	-
-	-	-
4	4	4
first	first	first
period	period	period

1	1	1
,	,	,
winnipeg	winnipeg	winnipeg
,	,	,
tkachuk	tkachuk	tkachuk
27	27	27
(	(	(
housley	housley	housley
,	,	,
zhamnov	zhamnov	zhamnov
)	)	)
pp	pp	pp
,	,	,
14	14	14
:	:	:
38	38	38
.	.	.

2	2	2
,	,	,
edmonton	edmonton	edmonton
,	,	,
klima	klima	klima
31	31	31
(	(	(
ciger	ciger	ciger
,	,	,
elik	elik	elik
)	)	)
16	16	16
:	:	:
05	05	05
.	.	.

second	second	second
period	period	period

3	3	3
,	,	,
winnipeg	winnipeg	winnipeg
,	,	,
king	king	king
8	8	8
(	(	(
unassisted	unassist	unassisted
)	)	)
3	3	3
:	:	:
54	54	54
.	.	.

4	4	4
,	,	,
winnipeg	winnipeg	winnipeg
,	,	,
zhamnov	zhamnov	zhamnov
21	21	21
(	(	(
selanne	selann	selanne
)	)	)
10	10	10
:	:	:
25	25	25
.	.	.

5	5	5
,	,	,
winnipeg	winnipeg	winnipeg
,	,	,
domi	domi	domi
5	5	5
(	(	(
selanne	selann	selanne
,	,	,
housley	housley	housley
)	)	)
18	18	18
:	:	:
44	44	44
.	.	.

third	third	third
period	period	period

6	6	6
,	,	,
edmonton	edmonton	edmonton
,	,	,
manson	manson	manson
15	15	15
(	(	(
unassisted	unassist	unassisted
)	)	)
10	10	10
:	:	:
58	58	58
.	.	.

7	7	7
,	,	,
winnipeg	winnipeg	winnipeg
,	,	,
eagles	eagl	eagle
8	8	8
(	(	(
numminen	numminen	numminen
,	,	,
bautin	bautin	bautin
)	)	)
pp	pp	pp
,	,	,
14	14	14
:	:	:
13	13	13
.	.	.

8	8	8
,	,	,
winnipeg	winnipeg	winnipeg
,	,	,
zhamnov	zhamnov	zhamnov
22	22	22
(	(	(
ulanov	ulanov	ulanov
,	,	,
selanne	selann	selanne
)	)	)
15	15	15
:	:	:
27	27	27
.	.	.

9	9	9
,	,	,
edmonton	edmonton	edmonton
,	,	,
gelinas	gelina	gelinas
8	8	8
(	(	(
kravchuk	kravchuk	kravchuk
,	,	,
ranford	ranford	ranford
)	)	)
16	16	16
:	:	:
48	48	48
.	.	.

10	10	10
,	,	,
edmonton	edmonton	edmonton
,	,	,
kravchuk	kravchuk	kravchuk
10	10	10
(	(	(
buchberger	buchberg	buchberger
)	)	)
18	18	18
:	:	:
42	42	42
.	.	.

winnipeg	winnipeg	winnipeg
:	:	:
6	6	6
power	power	power
play	play	play
:	:	:
5	5	5
-	-	-
2	2	2

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
bautin	bautin	bautin
0    1    1	0    1    1	0    1    1
domi	domi	domi
1    0    1	1    0    1	1    0    1
eagles	eagl	eagle
1    0    1	1    0    1	1    0    1
housley	housley	housley
0    2    2	0    2    2	0    2    2
king	king	king
1    0    1	1    0    1	1    0    1
numminen	numminen	numminen
0    1    1	0    1    1	0    1    1
selanne	selann	selanne
0    3    3	0    3    3	0    3    3
tkachuk	tkachuk	tkachuk
1    0    1	1    0    1	1    0    1
ulanov	ulanov	ulanov
0    1    1	0    1    1	0    1    1
zhamnov	zhamnov	zhamnov
2    1    3	2    1    3	2    1    3

edmonton	edmonton	edmonton
:	:	:
4	4	4
power	power	power
play	play	play
:	:	:
3	3	3
-	-	-
0	0	0

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
buchberger	buchberg	buchberger
0    1    1	0    1    1	0    1    1
ciger	ciger	ciger
0    1    1	0    1    1	0    1    1
elik	elik	elik
0    1    1	0    1    1	0    1    1
gelinas	gelina	gelinas
1    0    1	1    0    1	1    0    1
klima	klima	klima
1    0    1	1    0    1	1    0    1
kravchuk	kravchuk	kravchuk
1    1    2	1    1    2	1    1    2
manson	manson	manson
1    0    1	1    0    1	1    0    1
ranford	ranford	ranford
0    1    1	0    1    1	0    1    1

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
chicago	chicago	chicago
0 3 0 0--3	0 3 0 0--3	0 3 0 0--3
st. louis	st. loui	st. louis
1 2 0 0--3	1 2 0 0--3	1 2 0 0--3
first	first	first
period	period	period

1	1	1
,	,	,
st. louis	st. loui	st. louis
,	,	,
shanahan	shanahan	shanahan
46	46	46
(	(	(
janney	janney	janney
,	,	,
hull	hull	hull
)	)	)
pp	pp	pp
,	,	,
4	4	4
:	:	:
09	09	09
.	.	.

second	second	second
period	period	period

2	2	2
,	,	,
chicago	chicago	chicago
,	,	,
murphy	murphi	murphy
4	4	4
(	(	(
chelios	chelio	chelios
,	,	,
roenick	roenick	roenick
)	)	)
pp	pp	pp
,	,	,
0	0	0
:	:	:
50	50	50
.	.	.

3	3	3
,	,	,
st. louis	st. loui	st. louis
,	,	,
shanahan	shanahan	shanahan
47	47	47
(	(	(
hedican	hedican	hedican
,	,	,
janney	janney	janney
)	)	)
1	1	1
:	:	:
18	18	18
.	.	.

4	4	4
,	,	,
chicago	chicago	chicago
,	,	,
noonan	noonan	noonan
16	16	16
(	(	(
murphy	murphi	murphy
,	,	,
chelios	chelio	chelios
)	)	)
pp	pp	pp
,	,	,
5	5	5
:	:	:
24	24	24
.	.	.

5	5	5
,	,	,
st. louis	st. loui	st. louis
,	,	,
bozon	bozon	bozon
6	6	6
,	,	,
ps	ps	p
,	,	,
12	12	12
:	:	:
13	13	13
.	.	.

6	6	6
,	,	,
chicago	chicago	chicago
,	,	,
roenick	roenick	roenick
43	43	43
(	(	(
sutter	sutter	sutter
,	,	,
murphy	murphi	murphy
)	)	)
pp	pp	pp
,	,	,
18	18	18
:	:	:
39	39	39
.	.	.

third	third	third
period	period	period

no	no	no
scoring	score	scoring
.	.	.

overtime	overtim	overtime

no	no	no
scoring	score	scoring
.	.	.

st. louis	st. loui	st. louis
:	:	:
3	3	3
power	power	power
play	play	play
:	:	:
4	4	4
-	-	-
1	1	1
special	special	special
goals	goal	goal
:	:	:
pp	pp	pp
:	:	:
1	1	1
ps	ps	p
:	:	:
1	1	1
total	total	total
:	:	:
2	2	2
scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
bozon	bozon	bozon
1    0    1	1    0    1	1    0    1
chelios	chelio	chelios
0    1    1	0    1    1	0    1    1
hedican	hedican	hedican
0    1    1	0    1    1	0    1    1
hull	hull	hull
0    1    1	0    1    1	0    1    1
janney	janney	janney
0    2    2	0    2    2	0    2    2
murphy	murphi	murphy
0    1    1	0    1    1	0    1    1
shanahan	shanahan	shanahan
2    0    2	2    0    2	2    0    2

chicago	chicago	chicago
:	:	:
3	3	3
power	power	power
play	play	play
:	:	:
3	3	3
-	-	-
3	3	3

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
chelios	chelio	chelios
0    2    2	0    2    2	0    2    2
murphy	murphi	murphy
1    2    3	1    2    3	1    2    3
noonan	noonan	noonan
1    0    1	1    0    1	1    0    1
roenick	roenick	roenick
1    1    2	1    1    2	1    1    2
sutter	sutter	sutter
0    1    1	0    1    1	0    1    1

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
montreal	montreal	montreal
0	0	0
1	1	1
2	2	2
-	-	-
-	-	-
3	3	3
ny	ny	ny
islanders	island	islander
0	0	0
2	2	2
0	0	0
-	-	-
-	-	-
2	2	2
first	first	first
period	period	period

no	no	no
scoring	score	scoring
.	.	.

second	second	second
period	period	period

1	1	1
,	,	,
montreal	montreal	montreal
,	,	,
brunet	brunet	brunet
10	10	10
(	(	(
carbonneau	carbonneau	carbonneau
,	,	,
daigneault	daigneault	daigneault
)	)	)
4	4	4
:	:	:
39	39	39
.	.	.

2	2	2
,	,	,
ny	ny	ny
islanders	island	islander
,	,	,
turgeon	turgeon	turgeon
51	51	51
(	(	(
thomas	thoma	thomas
,	,	,
kurvers	kurver	kurvers
)	)	)
pp	pp	pp
,	,	,
9	9	9
:	:	:
14	14	14
.	.	.

3	3	3
,	,	,
ny	ny	ny
islanders	island	islander
,	,	,
mullen	mullen	mullen
16	16	16
(	(	(
unassisted	unassist	unassisted
)	)	)
15	15	15
:	:	:
13	13	13
.	.	.

third	third	third
period	period	period

4	4	4
,	,	,
montreal	montreal	montreal
,	,	,
bellows	bellow	bellow
38	38	38
(	(	(
desjardins	desjardin	desjardins
,	,	,
dipietro	dipietro	dipietro
)	)	)
3	3	3
:	:	:
01	01	01
.	.	.

5	5	5
,	,	,
montreal	montreal	montreal
,	,	,
damphousse	damphouss	damphousse
38	38	38
(	(	(
desjardins	desjardin	desjardins
,	,	,
bellows	bellow	bellow
)	)	)
pp	pp	pp
,	,	,
10	10	10
:	:	:
11	11	11
.	.	.

montreal	montreal	montreal
:	:	:
3	3	3
power	power	power
play	play	play
:	:	:
5	5	5
-	-	-
1	1	1

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
bellows	bellow	bellow
1    1    2	1    1    2	1    1    2
brunet	brunet	brunet
1    0    1	1    0    1	1    0    1
carbonneau	carbonneau	carbonneau
0    1    1	0    1    1	0    1    1
daigneault	daigneault	daigneault
0    1    1	0    1    1	0    1    1
damphousse	damphouss	damphousse
1    0    1	1    0    1	1    0    1
desjardins	desjardin	desjardins
0    2    2	0    2    2	0    2    2
dipietro	dipietro	dipietro
0    1    1	0    1    1	0    1    1

ny	ny	ny
islanders	island	islander
:	:	:
2	2	2
power	power	power
play	play	play
:	:	:
5	5	5
-	-	-
1	1	1

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
kurvers	kurver	kurvers
0    1    1	0    1    1	0    1    1
mullen	mullen	mullen
1    0    1	1    0    1	1    0    1
thomas	thoma	thomas
0    1    1	0    1    1	0    1    1
turgeon	turgeon	turgeon
1    0    1	1    0    1	1    0    1

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
minnesota	minnesota	minnesota
2	2	2
1	1	1
0	0	0
-	-	-
-	-	-
3	3	3
los	los	los
angeles	angel	angeles
0	0	0
0	0	0
0	0	0
-	-	-
-	-	-
0	0	0
first	first	first
period	period	period

1	1	1
,	,	,
minnesota	minnesota	minnesota
,	,	,
dahlen	dahlen	dahlen
33	33	33
(	(	(
unassisted	unassist	unassisted
)	)	)
2	2	2
:	:	:
34	34	34
.	.	.

2	2	2
,	,	,
minnesota	minnesota	minnesota
,	,	,
courtnall	courtnal	courtnall
33	33	33
(	(	(
dahlen	dahlen	dahlen
,	,	,
modano	modano	modano
)	)	)
pp	pp	pp
,	,	,
9	9	9
:	:	:
30	30	30
.	.	.

second	second	second
period	period	period

3	3	3
,	,	,
minnesota	minnesota	minnesota
,	,	,
mcphee	mcphee	mcphee
14	14	14
(	(	(
sjodin	sjodin	sjodin
,	,	,
hatcher	hatcher	hatcher
)	)	)
pp	pp	pp
,	,	,
7	7	7
:	:	:
24	24	24
.	.	.

third	third	third
period	period	period

no	no	no
scoring	score	scoring
.	.	.

minnesota	minnesota	minnesota
:	:	:
3	3	3
power	power	power
play	play	play
:	:	:
11	11	11
-	-	-
2	2	2

scorer	scorer	scorer
g	g	g
a	a	a
pts	pts	pt

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
courtnall	courtnal	courtnall
1    0    1	1    0    1	1    0    1
dahlen	dahlen	dahlen
1    1    2	1    1    2	1    1    2
hatcher	hatcher	hatcher
0    1    1	0    1    1	0    1    1
mcphee	mcphee	mcphee
1    0    1	1    0    1	1    0    1
modano	modano	modano
0    1    1	0    1    1	0    1    1
sjodin	sjodin	sjodin
0    1    1	0    1    1	0    1    1

los	los	los
angeles	angel	angeles
:	:	:
0	0	0
power	power	power
play	play	play
:	:	:
5	5	5
-	-	-
0	0	0

no	no	no
scoring	score	scoring
